Season,League,Team,Minutes,Goals,Goals Conceded,xG,xG Faced,Non Penalty Shots,Non Penalty Shots Faced,xG/Shot,Opposition xG/Shot,Deep Progressions,Deep Completions,Passes Into Box,Pass OBV,Dribble & Carry OBV,Pressures,Pressures in Opposing Half,Counterpressures,Tackles,Interceptions,Non Aerial Duels,Corners,Non Throw-in Key Passes,Touches in box,Passes,Shots,Shots Outside Box,Box Cross%,Goalkeeper Long Ball%,Cumulative xG,Open Play xG
2024/25,Ligue 1,Auxerre,3389.0874,1.2746,1.3543,0.9296,1.2867,10.0115,11.8704,0.0928,0.1083,31.203,3.0804,20.4479,0.6254,0.6796,198.5047,84.7661,66.9737,0,14.6322,18.9343,3.5584,6.7717,26.2637,383.8378,10.1443,3.4788,0.4883,0.3843,1.0336,0.7223
2024/25,Ligue 1,Lens,3376.1837,1.1196,1.0396,1.2341,1.0087,12.9021,9.9698,0.0956,0.1011,43.8779,4.0785,28.6566,0.7168,0.7676,170.5002,83.0642,72.4012,0,12.8754,17.4072,4.9582,8.5836,38.3865,490.7345,13.0354,4.1318,0.452,0.5052,1.3385,0.9953
2024/25,Serie A,Juventus,3670.4475,1.4221,0.8582,1.0628,0.6591,12.6033,9.7099,0.0843,0.0678,45.4849,3.8006,24.1523,0.5005,0.9034,142.9035,71.6479,52.6448,0,8.2387,14.7366,4.6588,8.6065,33.7397,524.0696,12.7504,4.1193,0.473,0.4526,1.1781,0.8179
2024/25,Serie A,Cagliari,3695.4719,0.9741,1.3638,0.8465,1.18,10.253,12.1527,0.0825,0.0971,29.7607,2.411,24.8899,0.7188,0.6033,144.7122,57.5244,49.2684,0,9.5224,13.7844,4.408,6.4538,27.3253,390.421,10.3261,3.1173,0.5039,0.4508,0.9037,0.6063
2024/25,Serie A,Hellas Verona,3664.6074,0.835,1.6209,0.7243,1.1603,9.1605,12.3533,0.079,0.0939,29.7412,1.8665,21.4647,0.5378,0.5759,175.3284,70.5095,55.8722,0,11.1744,17.658,3.733,6.0661,21.3665,336.5844,9.2097,3.3891,0.4473,0.3144,0.7628,0.5642
2024/25,Serie A,Napoli,3715.1496,1.4292,0.654,1.1234,0.5878,12.1852,8.7452,0.0921,0.0672,40.892,3.9002,24.3704,0.6327,0.7888,134.183,64.2208,48.0142,0,8.0911,13.3722,5.063,8.2607,34.2058,491.1403,12.3063,3.6579,0.4801,0.5448,1.2183,0.8507
2024/25,Serie A,Atalanta,3682.7533,1.9061,0.9042,1.3801,0.9067,13.221,9.873,0.1043,0.0918,50.7093,5.7918,28.2506,0.8217,0.85,145.2853,72.8503,51.9068,0,10.0685,14.5163,4.7165,9.1643,43.2312,517.7729,13.3921,3.0059,0.4645,0.441,1.5142,1.1155
2024/25,Serie A,AS Roma,3674.4512,1.3716,0.8572,1.0936,0.9121,12.5406,10.8261,0.0872,0.0842,45.7292,4.5802,26.012,0.636,0.8349,132.9504,62.6542,50.0646,0,9.5524,14.0837,4.1638,8.4747,35.2705,499.2745,12.7365,4.5312,0.4086,0.4427,1.2471,0.8311
2024/25,Serie A,Udinese,3704.0714,0.9962,1.3606,0.8189,1.1065,10.4722,12.1244,0.0782,0.0912,33.9923,2.5512,24.6134,0.5105,0.6315,145.8584,72.4311,50.3203,0,9.9134,14.0197,4.3249,6.8033,28.3066,400.9587,10.5694,4.0576,0.4995,0.4083,0.8951,0.579
2024/25,Serie A,Genoa,3710.512,0.8974,1.1885,0.7901,0.9364,9.3383,11.4485,0.0846,0.0817,27.7481,2.3042,22.606,0.5646,0.4477,157.9269,74.5126,60.6627,0,10.2842,17.1728,3.7595,6.0638,25.5409,388.1108,9.3868,3.1774,0.4635,0.4422,0.8281,0.5582
2024/25,Serie A,Lazio,3720.3679,1.4756,1.1853,1.2374,0.7791,12.8696,9.241,0.0961,0.0843,46.2051,4.1366,27.8924,0.6365,0.8565,134.7931,66.3805,49.9063,0,9.7732,13.4502,5.5397,8.4427,36.4318,476.227,13.039,4.6447,0.5143,0.526,1.37,0.9338
2024/25,Serie A,Inter Milan,3701.2395,1.9209,0.851,1.3917,0.7938,13.9331,9.6778,0.0998,0.082,44.377,5.617,29.3009,0.9413,0.721,125.2526,63.4895,48.5594,0,8.1702,13.7386,5.3738,9.1428,42.5046,552.731,14.152,4.231,0.4539,0.5487,1.5632,1.0219
2024/25,Serie A,Fiorentina,3705.8435,1.4571,0.9957,0.9492,0.9443,10.7829,10.7586,0.088,0.0877,34.9717,2.6957,21.9302,0.6145,0.7547,133.0628,56.8291,47.4547,0,9.9329,13.8915,3.5943,7.1157,26.4717,429.5459,10.9772,4.1771,0.4307,0.4961,1.1014,0.7671
2024/25,Serie A,Bologna,3712.9636,1.3816,1.1392,1.0308,0.7728,12.4105,7.7081,0.083,0.1002,44.0672,3.4419,27.4389,0.7383,0.6943,142.4306,79.2143,58.2715,0,7.999,14.6648,4.6297,8.0232,32.7474,474.4619,12.5802,4.46,0.4876,0.4529,1.1638,0.7493
2024/25,Serie A,Torino,3694.7199,0.95,1.0961,0.7447,1.0593,9.3295,12.8128,0.0798,0.0826,35.5399,2.7769,24.286,0.5432,0.5747,132.6839,63.1143,46.3553,0,8.6474,12.1551,3.8487,6.0897,25.1872,418.7326,9.4269,3.6782,0.4453,0.4064,0.821,0.5689
2024/25,Serie A,AC Milan,3712.7129,1.4787,1.0423,1.3599,0.869,13.6477,10.4963,0.0996,0.0827,43.7793,3.9512,24.7016,0.5173,0.9656,158.4393,79.5348,47.6578,0,8.6055,14.1082,5.2603,9.5509,37.113,467.0762,13.8416,4.8724,0.3974,0.5607,1.5119,1.1486
2024/25,Serie A,Empoli,3685.0993,0.8059,1.4409,0.713,1.1075,9.0119,12.5776,0.0791,0.088,27.3778,2.3201,23.1282,0.572,0.4894,164.7309,74.538,62.3266,0,11.1123,18.1948,4.1518,5.6416,23.0305,345.8495,9.0852,3.932,0.4287,0.3386,0.7704,0.5693
2024/25,Serie A,Parma Calcio 1913,3703.3505,1.0693,1.4095,0.8131,1.2244,10.1583,13.2204,0.08,0.0926,31.5444,2.5274,20.9242,0.4777,0.696,136.579,60.0024,47.3652,0,10.936,13.8766,4.0584,6.5859,25.6389,388.6669,10.3284,4.2529,0.3554,0.3873,0.9463,0.643
2024/25,Serie A,Lecce,3701.4836,0.6564,1.4102,0.7426,1.1613,10.9658,12.7165,0.0677,0.0913,30.223,2.1153,22.0776,0.4331,0.6346,163.0778,65.5764,59.8381,0,10.5038,16.0233,4.0119,7.2457,23.2204,374.3228,11.0631,4.8629,0.4922,0.3592,0.8188,0.5664
2024/25,Serie A,Venezia,3686.1324,0.7813,1.3672,0.8327,1.1147,9.3268,13.7705,0.0892,0.0809,30.8127,2.9299,20.436,0.4659,0.6744,161.7304,73.809,60.6977,0,9.7907,15.3819,3.4914,6.226,24.5867,375.9794,9.4489,3.8332,0.4062,0.3629,0.9284,0.6477
2024/25,Serie A,Monza,3680.0764,0.6847,1.6874,0.6222,1.2033,8.1438,13.7931,0.0764,0.0872,32.1841,1.8342,19.8582,0.3812,0.5379,144.8285,56.3466,52.3603,0,10.247,14.7469,3.326,5.3803,19.9561,432.9203,8.2172,3.2526,0.5492,0.4122,0.6797,0.4908
2024/25,Serie A,Como,3705.5334,1.1901,1.2629,1.057,0.8664,12.7026,9.1565,0.0832,0.0946,39.4922,3.2545,23.3893,0.5043,0.7196,155.8075,77.3087,56.9067,0,8.8894,17.1473,4.056,8.8894,32.0601,470.7257,12.7512,4.6632,0.4132,0.4832,1.0951,0.7843
2023/24,La Liga,Deportivo Alavés,3787.4347,0.8554,1.093,0.9316,0.8712,10.9071,10.5506,0.0854,0.0825,32.8164,3.0653,27.5648,0.7085,0.5798,158.6403,66.8922,52.5632,0,10.6457,14.923,4.4436,7.01,29.7985,332.679,11.0734,3.9446,0.4577,0.426,1.0619,0.7066
2023/24,La Liga,Valencia,3800.1806,0.9473,1.0657,0.7915,0.9251,8.7864,9.639,0.09,0.0959,31.5458,2.0367,20.6516,0.5308,0.6236,152.448,70.3861,58.6393,0,12.4573,15.7966,2.9367,5.5892,21.2437,382.5765,8.9995,3.4814,0.4564,0.2961,0.9585,0.6443
2023/24,La Liga,Las Palmas,3784.9993,0.7846,1.1175,0.6607,1.1051,9.2258,10.3434,0.0716,0.1068,39.9947,2.3302,21.8282,0.475,0.5344,143.4055,66.0554,60.5389,0,10.391,16.0026,3.7807,6.4438,23.9207,543.0436,9.3447,4.28,0.4095,0.4189,0.7538,0.4985
2023/24,La Liga,Celta Vigo,3818.5056,1.0841,1.3434,1.0296,1.1291,11.0776,11.1954,0.0929,0.1008,38.3474,3.7004,24.3707,0.7526,0.6191,156.5245,64.4152,55.1524,0,10.2762,15.0372,4.266,7.7543,30.4752,416.6132,11.1954,3.9125,0.4303,0.4023,1.1219,0.8108
2023/24,La Liga,Real Sociedad,3796.1705,1.2091,0.9246,0.9669,0.8541,10.9057,9.2224,0.0886,0.0926,38.739,3.2005,26.0789,0.5074,0.6415,145.378,75.9844,57.1128,0,8.3452,16.0266,4.6942,6.7331,29.4454,452.8958,11.0005,4.4808,0.4636,0.517,1.0412,0.699
2023/24,La Liga,Girona,3813.4229,2.006,1.0856,1.4411,1.0656,11.3048,11.9892,0.1274,0.0888,45.9508,5.1449,24.8988,0.7422,0.9357,133.4391,62.1174,47.7445,0,9.1099,13.0984,3.7525,7.151,37.5017,515.3716,11.4936,3.5873,0.4341,0.4642,1.589,1.1594
2023/24,La Liga,Atlético Madrid,3757.012,1.6768,1.03,1.3397,0.9086,11.4505,10.8756,0.117,0.0835,42.0892,4.1682,27.8119,0.7331,0.7172,149.6002,65.8289,55.3365,0,10.1809,16.4811,4.1442,7.3782,36.7233,495.2739,11.5943,3.162,0.3789,0.465,1.4523,1.1341
2023/24,La Liga,Sevilla,3811.0786,1.1335,1.2752,1.0135,1.191,11.5951,11.7368,0.0874,0.1014,38.6819,2.5976,28.3856,0.7711,0.615,137.3469,62.557,51.694,0,12.1382,17.5462,4.2507,7.6986,29.6845,437.4745,11.6423,3.9909,0.559,0.4189,1.0505,0.7041
2023/24,La Liga,Athletic Club,3754.7203,1.4621,0.8868,1.1304,0.8453,11.074,9.7557,0.102,0.0866,41.9951,3.3797,29.2431,0.7604,0.7033,149.0204,79.9393,64.0953,0,10.0673,15.6762,5.0096,7.5504,34.1809,446.7496,11.1939,2.9243,0.4598,0.3701,1.2243,0.9093
2023/24,La Liga,Getafe,3841.1117,0.984,1.2652,0.8952,1.055,10.5438,10.5672,0.0849,0.0998,34.6774,3.1865,25.8675,0.7015,0.551,158.1807,83.3196,60.5684,0,11.6684,14.6441,3.3505,6.6308,26.7813,353.7803,10.7078,4.0769,0.4456,0.421,1.0237,0.6664
2023/24,La Liga,Barcelona,3794.3507,1.8738,1.0436,1.5929,0.9032,14.0182,9.7724,0.1136,0.0924,57.8517,4.3169,28.2261,0.756,1.0013,125.7369,65.5369,53.0604,0,9.8673,14.1605,5.6452,9.464,41.936,585.5151,14.1842,4.3881,0.3756,0.6572,1.723,1.322
2023/24,La Liga,Real Betis,3806.4524,1.1349,1.0639,0.9527,0.9887,11.5855,10.4743,0.0822,0.0943,38.1378,3.5466,24.8735,0.7166,0.6385,146.9714,66.2506,53.7193,0,11.2545,17.071,5.1307,7.7316,34.3311,445.9743,11.6565,3.8303,0.4287,0.4363,1.0082,0.7093
2023/24,La Liga,Real Madrid,3762.4687,2.081,0.6219,1.4742,0.8322,14.3044,9.4246,0.103,0.0883,55.4715,5.4777,26.3364,0.6119,1.0998,132.615,66.451,43.8701,0,10.3336,13.826,5.0472,9.6638,43.894,589.472,14.424,5.3103,0.4096,0.5325,1.5679,1.2243
2023/24,La Liga,Villarreal,3799.461,1.5396,1.5396,1.1005,1.2388,10.9673,13.7861,0.1003,0.0898,38.2791,3.861,23.2375,0.6042,0.7049,128.0076,57.9397,50.5729,0,10.3277,14.023,4.1216,7.651,33.3284,438.0542,11.1331,2.8898,0.4383,0.4795,1.2305,0.855
2023/24,La Liga,Rayo Vallecano,3781.4688,0.6902,1.1424,0.8485,0.9686,11.4955,10.5435,0.0738,0.0918,35.748,2.8084,24.9902,0.6527,0.519,153.3927,74.4948,62.0711,0,11.8049,16.3031,3.9984,6.8068,26.0375,412.8157,11.6383,5.4502,0.4304,0.3722,0.9603,0.5722
2023/24,La Liga,Almería,3813.5744,1.0147,1.7699,1.0668,1.257,11.3043,13.8295,0.0943,0.0908,30.8922,1.7935,21.7119,0.5665,0.6478,142.803,59.5425,51.7781,0,10.4311,15.9063,3.9411,7.4103,23.5527,388.006,11.3515,4.6963,0.4608,0.3874,1.1038,0.8249
2023/24,La Liga,Cádiz,3831.7865,0.6106,1.2918,0.7865,1.0827,9.3011,11.9552,0.0845,0.0905,33.0472,2.1138,24.7795,0.6288,0.4459,160.8675,67.95,58.4844,0,10.6634,17.0286,3.9929,6.3416,22.3133,348.7929,9.3716,3.6875,0.5213,0.4246,0.8417,0.5416
2023/24,La Liga,Osasuna,3754.5501,1.0786,1.3423,0.8637,1.1043,10.1157,10.5232,0.0853,0.1049,39.1924,2.8285,29.1965,0.7321,0.535,146.2705,73.3989,59.4478,0,9.5164,14.2147,4.075,6.3522,29.3643,414.3612,10.2355,3.6915,0.495,0.4748,0.9576,0.595
2023/24,La Liga,Mallorca,3773.8531,0.7869,1.0493,0.8906,0.9137,9.897,11.3994,0.0899,0.0801,32.6483,2.194,26.4954,0.7083,0.4351,145.1407,56.7828,55.2565,0,10.7794,17.0038,4.1257,6.6059,26.877,371.6042,9.9685,2.981,0.4887,0.4418,0.9467,0.6083
2023/24,La Liga,Granada,3822.2069,0.8947,1.8601,0.7962,1.3153,9.348,11.5142,0.0851,0.1142,29.6922,2.1898,24.2059,0.666,0.5834,156.8674,67.7671,55.9467,0,8.9241,15.941,3.5084,6.0043,26.6547,373.7081,9.5363,3.1552,0.4202,0.4127,0.9438,0.5893
2023/24,Ligue 1,AS Monaco,3363.6163,1.8194,1.1237,1.3611,1.0343,13.753,10.4351,0.0989,0.0991,47.1456,4.7894,28.7369,0.7395,0.8623,181.5456,93.0873,69.0596,0,14.743,19.2382,4.8965,8.6157,40.938,492.3005,13.8868,4.3346,0.3538,0.4076,1.4659,1.1032
2023/24,Ligue 1,Toulouse,3383.108,1.1173,1.2237,0.8698,1.1116,10.5878,12.3702,0.0821,0.0898,36.898,3.8041,23.1443,0.5804,0.7478,174.8865,83.4262,62.2504,0,11.6254,17.1853,4.017,6.7304,32.1893,434.9018,10.8273,3.5913,0.3977,0.3771,1.0573,0.6427
2023/24,Ligue 1,Paris Saint-Germain,3333.3766,2.1869,0.8909,1.5723,1.0575,13.6618,11.1508,0.115,0.0948,62.5311,5.5079,25.4876,0.4715,1.1766,149.443,77.8939,61.0462,0,10.6108,16.4427,5.3459,9.8008,41.3904,657.4144,13.9048,4.6979,0.3866,0.5243,1.7626,1.3311
2023/24,Ligue 1,Rennes,3353.8132,1.4222,1.2344,1.1058,0.9909,12.7198,10.3851,0.0869,0.0954,44.9756,4.1594,24.8224,0.6517,0.8864,140.8844,69.3688,55.817,0,11.2707,14.0884,4.2131,8.4798,35.6638,471.1174,13.015,4.5351,0.4097,0.409,1.3371,0.8147
2023/24,Ligue 1,OGC Nice,3346.3153,1.0758,0.7799,1.1569,0.7362,12.1835,9.6016,0.0949,0.0766,38.514,3.5501,23.9098,0.488,0.9351,146.0412,74.4191,54.947,0,11.1884,15.0613,4.9487,8.0954,33.0004,494.3885,12.3718,4.1149,0.4611,0.5064,1.3044,0.9222
2023/24,Ligue 1,Lyon,3341.9905,1.3195,1.4811,1.24,1.1646,11.903,12.307,0.1041,0.0946,42.3879,4.2549,25.8797,0.6069,0.869,149.0848,68.8332,60.2156,0,13.0341,16.2657,4.4434,7.7289,38.9408,485.495,12.0108,3.7971,0.4037,0.444,1.3244,0.8545
2023/24,Ligue 1,Strasbourg,3387.7588,1.0095,1.3283,0.9336,1.0946,9.6966,10.9984,0.0962,0.0995,34.0579,2.6034,23.4579,0.5154,0.6694,151.7463,67.186,53.159,0,11.9016,17.5337,3.1082,6.5087,24.4675,398.5466,9.8029,3.5864,0.4541,0.4047,1.0169,0.7709
2023/24,Ligue 1,Montpellier,3484.5056,1.2139,1.2914,1.0417,1.235,11.7003,14.154,0.089,0.0872,33.448,2.4537,23.5815,0.6563,0.7629,162.2296,65.5014,59.2508,0,11.5195,17.5634,3.6418,7.1287,28.179,386.3962,11.9328,4.5974,0.4698,0.4191,1.2239,0.7727
2023/24,Ligue 1,Metz,3345.2285,0.9416,1.5604,0.76,1.2689,8.7437,13.8824,0.0869,0.0914,28.4375,1.5604,17.8911,0.5496,0.6128,165.325,65.9954,52.947,0,13.8286,15.8464,3.5782,5.3269,19.5592,322.4174,8.9052,3.4975,0.5383,0.3579,0.8865,0.5882
2023/24,Ligue 1,Lille,3346.4032,1.3985,0.9144,1.1881,0.8427,11.8873,8.7676,0.0999,0.0961,41.7403,4.4107,22.941,0.4558,0.8209,141.6266,76.2191,53.2243,0,10.4619,16.4056,4.7603,7.8263,32.8113,518.7151,11.968,4.4376,0.4208,0.3917,1.2513,0.8773
2023/24,Ligue 1,Nantes,3364.1836,0.8025,1.4713,0.859,1.1218,10.1391,11.3162,0.0847,0.0991,34.2698,3.3172,23.328,0.5805,0.6539,154.8429,64.7408,50.776,0,13.4029,16.3724,4.4141,6.7148,28.197,412.7093,10.2729,3.5848,0.4954,0.3875,0.9638,0.6873
2023/24,Ligue 1,Marseille,3356.5212,1.3943,1.0993,1.3388,0.8591,12.8704,10.0818,0.104,0.0852,44.8589,3.8879,29.6557,0.7395,0.8572,154.097,76.177,57.2467,0,11.5566,16.6243,4.9336,8.1512,36.1981,482.4548,12.9777,4.5582,0.4077,0.4575,1.4229,1.0186
2023/24,Ligue 1,Clermont Foot,3489.1408,0.7222,1.6508,0.8012,1.3348,10.1887,13.9289,0.0786,0.0958,35.8798,2.5536,23.6275,0.5503,0.7241,147.9304,65.1306,56.4637,0,12.5876,15.915,4.0497,6.8354,25.7169,445.3388,10.3951,4.2302,0.4344,0.4479,0.9629,0.5886
2023/24,Ligue 1,Stade Brestois,3345.7322,1.4256,0.9145,1.1426,0.9246,13.0464,9.5225,0.0875,0.097,41.6949,3.6583,29.7782,0.8171,0.7429,154.1635,71.9573,61.278,0,13.7727,18.5071,4.1425,8.3927,32.4951,478.792,13.154,4.9226,0.5311,0.5201,1.2269,0.846
2023/24,Ligue 1,Stade de Reims,3349.7274,1.1284,1.2627,1.0593,1.0237,11.1232,11.6069,0.0952,0.0882,38.206,3.4659,24.396,0.6273,0.8238,158.8159,76.5465,61.6886,0,12.7353,17.9208,4.675,7.8722,30.0382,440.8209,11.2307,3.8152,0.4768,0.498,1.1435,0.806
2023/24,Ligue 1,Le Havre,3361.4569,0.9103,1.2048,0.8188,1.1939,10.2812,12.1554,0.0796,0.0982,34.726,3.1861,22.1421,0.6671,0.6398,169.8549,74.0571,57.3501,0,12.0751,15.9841,3.4003,6.9612,27.3363,405.1457,10.4686,3.8286,0.4582,0.3832,0.9657,0.5934
2023/24,Ligue 1,Lorient,3349.7295,1.1553,1.7732,0.8937,1.3885,9.9679,14.1862,0.0896,0.0978,37.0776,3.7077,22.8107,0.4236,0.7361,153.4691,61.3124,54.8641,0,12.9771,16.6043,3.6271,6.5288,28.453,438.6175,9.9948,3.6271,0.4358,0.4714,0.9147,0.7167
2023/24,Ligue 1,Lens,3368.8358,1.2021,0.9884,1.2875,1.012,13.1172,10.4457,0.0981,0.0968,45.8704,4.4614,29.9747,0.8725,0.7556,147.8166,76.326,56.7169,0,11.8082,16.0025,4.6752,8.8695,36.6001,483.0956,13.3042,4.2477,0.4491,0.503,1.434,0.9798
2023/24,Serie A,Juventus,3710.0138,1.3099,0.752,1.1755,0.682,12.9541,10.7223,0.0907,0.0636,40.7788,3.9299,24.8893,0.7636,0.672,124.0103,55.5523,49.0267,0,9.194,14.9918,4.6819,8.8058,33.5982,436.8986,13.0754,4.4393,0.5146,0.542,1.2706,0.7661
2023/24,Serie A,Cagliari,3761.7171,1.0048,1.6269,0.8919,1.1704,10.6706,11.6276,0.0835,0.1006,30.8157,2.6078,27.2508,0.7188,0.5556,148.1451,64.3349,51.176,0,10.8142,13.9244,4.1869,7.1297,27.6336,351.701,10.8142,3.7562,0.5136,0.4512,1.0044,0.6163
2023/24,Serie A,Hellas Verona,3747.2644,0.9126,1.2248,0.7631,1.1571,10.4956,12.2729,0.0727,0.0942,32.7839,2.3777,23.6572,0.599,0.527,145.2819,65.9761,55.1442,0,11.3843,16.0196,3.4345,7.3973,23.9935,350.3916,10.6637,4.6113,0.4659,0.446,0.8949,0.5788
2023/24,Serie A,Napoli,3729.175,1.3273,1.1584,1.236,0.8417,15.4216,9.4605,0.0801,0.0889,49.8367,5.2612,28.092,0.7714,0.8594,123.6144,62.8932,51.5502,0,8.8813,14.77,5.7921,10.8361,41.2933,553.0553,15.6629,5.4784,0.4407,0.5493,1.4251,0.9208
2023/24,Serie A,Atalanta,3715.7141,1.7439,1.0173,1.3305,0.8152,13.1522,10.7785,0.1011,0.0756,42.8477,4.5051,25.6262,0.9123,0.652,161.218,74.6263,54.8131,0,12.4013,15.6712,5.0865,9.3494,37.301,479.2699,13.2733,3.9238,0.4631,0.4307,1.4254,1.0548
2023/24,Serie A,AS Roma,3744.3433,1.5623,1.1056,1.0052,0.8858,11.2008,11.5133,0.0897,0.0769,40.8376,3.9179,27.1128,0.6311,0.7624,125.9019,52.2067,44.5632,0,7.7156,14.0612,4.014,7.5473,32.6412,492.0943,11.4893,4.0621,0.4255,0.4878,1.2311,0.7237
2023/24,Serie A,Udinese,3745.8607,0.8889,1.2734,0.8683,0.9622,10.932,11.845,0.0794,0.0812,30.5377,1.898,19.6777,0.62,0.6257,136.1102,50.4076,47.3562,0,11.8931,15.4971,3.7481,6.9436,23.1855,320.3936,11.0281,4.7812,0.4688,0.4082,0.9436,0.5964
2023/24,Serie A,Sassuolo,3727.3085,1.0382,1.8109,0.8166,1.2313,11.0589,13.0871,0.0738,0.094,35.712,3.1631,23.7356,0.5928,0.6992,138.8884,69.3234,50.1756,0,9.8757,12.4352,4.9016,7.3887,28.2026,378.3453,11.252,4.9982,0.4384,0.4174,0.9679,0.6166
2023/24,Serie A,Genoa,3740.8522,1.0826,1.0826,0.756,0.9053,9.4791,11.9812,0.0797,0.0755,31.5409,1.9968,22.9279,0.6316,0.5229,146.4452,60.5076,52.4479,0,10.3933,15.1569,3.4163,6.3514,23.5775,378.5634,9.6234,3.3441,0.4375,0.4739,0.8691,0.4679
2023/24,Serie A,Lazio,3717.1657,1.1863,0.9442,1.0067,0.9881,10.5322,11.8396,0.0955,0.0834,42.3225,3.9465,25.6405,0.4647,0.7204,142.7297,74.0887,56.0991,0,10.4837,15.084,4.7697,6.9972,30.1923,510.7278,10.629,4.2128,0.3909,0.55,1.0826,0.8047
2023/24,Serie A,Inter Milan,3702.7972,2.1632,0.5347,1.5622,0.6597,14.146,9.5279,0.1104,0.0692,43.2402,5.2014,31.5005,1.0911,0.8257,122.9637,57.4106,43.459,0,9.5036,13.4411,5.5417,8.9932,40.7853,544.915,14.4863,4.5938,0.4629,0.5447,1.8288,1.2116
2023/24,Serie A,Fiorentina,3744.7193,1.466,1.1055,1.0786,0.9323,12.5216,8.9405,0.0861,0.1042,45.8565,4.8308,29.826,0.7309,0.6074,124.2069,68.5925,49.5577,0,8.7242,13.7473,4.7827,8.1955,38.2859,477.6486,12.7139,4.5664,0.4383,0.5252,1.2293,0.751
2023/24,Serie A,Bologna,3723.2187,1.3053,0.7735,1.0389,0.725,11.4578,9.7657,0.0906,0.0742,42.3987,2.3689,20.9335,0.5347,0.724,141.1198,62.9938,55.1136,0,9.5481,16.0022,3.9884,7.6385,27.2183,543.5458,11.5786,4.3994,0.4434,0.4463,1.1336,0.8188
2023/24,Serie A,Torino,3726.0003,0.8695,0.8695,0.8999,0.7374,10.483,10.0724,0.0858,0.0732,38.4299,2.6086,24.6376,0.652,0.5756,112.3429,56.5217,43.5024,0,11.2077,11.0144,4.2512,7.4154,27.198,439.1787,10.5314,3.7681,0.5107,0.3872,0.9377,0.6072
2023/24,Serie A,AC Milan,3750.2969,1.8238,1.1759,1.3474,0.8859,13.3189,11.807,0.1011,0.075,43.7005,3.9356,24.886,0.5909,1.0262,146.5323,68.1306,47.4682,0,9.8152,14.3988,4.6076,8.7113,36.4291,497.0726,13.5109,4.1996,0.4339,0.5405,1.4978,0.9981
2023/24,Serie A,Frosinone,3765.4736,1.0516,1.6491,0.8387,1.2032,11.0424,13.2652,0.0759,0.0907,33.3185,2.5096,21.4634,0.5665,0.6106,128.3264,61.6177,52.3201,0,9.5844,13.0979,5.0909,7.4094,26.9846,417.8677,11.2814,5.067,0.4042,0.312,1.026,0.6263
2023/24,Serie A,Empoli,3740.012,0.6978,1.2994,0.7686,1.1176,10.1309,13.3796,0.0758,0.0835,29.5988,2.5748,23.2459,0.5889,0.617,140.9433,61.6522,50.3902,0,10.0347,14.5106,4.2352,6.5213,25.3154,367.6993,10.2513,3.9465,0.4554,0.3706,0.8629,0.5532
2023/24,Serie A,Lecce,3715.662,0.775,1.3079,0.8433,1.101,12.2077,12.4015,0.069,0.0887,32.5056,2.1799,22.5504,0.5803,0.6375,146.9294,61.9351,51.7377,0,10.7544,15.3323,4.1661,8.3807,25.5055,370.8356,12.3288,5.1592,0.5209,0.353,0.9382,0.6045
2023/24,Serie A,Salernitana,3734.6692,0.7711,1.9519,0.6528,1.5475,9.5671,14.2904,0.0682,0.1082,31.4485,2.1929,21.2307,0.5402,0.5454,141.9884,59.9812,50.7273,0,10.3382,13.7602,3.5665,6.5306,22.1224,384.0099,9.6153,4.1449,0.4585,0.3423,0.6905,0.4829
2023/24,Serie A,Monza,3728.097,0.9414,1.2311,0.8609,1.1748,10.9841,13.0844,0.0783,0.0897,40.1223,3.1141,19.7473,0.4854,0.7888,122.2017,42.8019,45.7713,0,8.8356,14.1707,4.0798,7.6044,27.3758,479.1747,11.1048,4.2246,0.4951,0.4788,0.9555,0.6746
2020/21,Ligue 1,AS Monaco,3628.4544,1.8851,1.0417,1.3388,0.6994,11.757,7.9868,0.1138,0.0875,46.7802,4.8863,31.3025,0.7488,0.8662,137.7115,67.3179,59.6783,0,12.6996,20.9345,5.4072,8.0116,38.0988,542.8096,12.1291,3.8446,0.4041,0.4651,1.6303,0.9737
2020/21,Ligue 1,Paris Saint-Germain,3618.493,2.139,0.6964,1.7099,0.8536,13.9035,9.4514,0.1229,0.0903,63.6977,4.3526,30.5679,0.8952,1.0256,122.1724,65.6129,52.4306,0,12.7345,16.5151,5.447,9.0037,42.4071,648.3444,14.2269,4.477,0.4043,0.5913,1.9633,1.4012
2020/21,Ligue 1,Rennes,3642.3944,1.2848,0.9883,1.1128,0.8166,12.5768,9.0682,0.0884,0.09,53.0502,4.2499,27.6741,0.6788,0.7631,129.4011,65.2565,57.1272,0,12.7498,16.9256,4.8923,8.4751,34.5432,588.7418,12.651,5.1394,0.4767,0.4722,1.1708,0.8303
2020/21,Ligue 1,Saint-Étienne,3622.7126,1.0434,1.3415,0.9819,1.0134,10.8316,10.0366,0.0906,0.1009,34.6066,2.1116,25.9612,0.6527,0.6364,147.246,65.4619,57.6115,0,15.9245,19.9491,4.745,7.5275,27.1785,436.7942,11.0552,3.8507,0.4832,0.4152,1.1571,0.6589
2020/21,Ligue 1,OGC Nice,3627.3312,1.2405,1.315,1.0051,1.1005,9.9246,12.3561,0.1012,0.089,43.0233,3.0022,23.1492,0.4267,0.784,125.4227,54.4615,50.9134,0,12.2321,16.7974,4.1683,6.178,27.7394,534.0703,10.0983,3.7217,0.4715,0.4411,1.1412,0.8137
